,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
10,Digit,623,401,315,308,308,315,354,356,355,354,150,165,156,152,150,158,160,155,12,12,13,12,12,12,11,9,47,62,32,53,35,14,63,61,14,31,50,27,62,53,10,0,0,0,0,0,0,0,0,22185,20902,18081,16543,18838,21651,22432,22440,24988,24219,24472,25239,25498,25500,25500,25500,6375,4571,6063,8613,9926,10200,10200,9180,19380,18615,15810,13260,14025,16575,18615,19380,11977,15168,16871,17340,17340,16189,12612,10103,1020,1020,1020,765,255,0,255,765,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25245,24990,25245,25500,0,97,704,1627,2040,2040,1530,510,6120,5355,3315,2040,3315,5355,6120,6120,24365,25245,25500,25500,25500,25385,24645,23880,14033,14280,14025,12495,9435,7905,9953,12766,25305,24915,24720,24915,25305,25500,25500,25500,23970,25245,25500,25500,25245,24480,23205,22695,1275,2550,3060,3060,3060,2550,1275,510
11,Digit,406,618,205,201,201,205,223,219,224,223,126,79,79,122,108,93,87,118,6,8,6,8,6,7,7,15,44,44,23,42,1,0,36,41,3,0,35,10,45,43,24,1020,765,255,0,255,765,1020,1020,20145,21165,20145,19635,20400,20145,18360,18105,19068,16924,17689,19833,20041,18870,19380,20551,255,0,255,765,1020,1020,1020,765,22238,22950,21420,19380,20145,22238,22599,21834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,20655,21584,21657,20036,19526,21402,22604,18615,18870,21420,22950,22440,22185,22185,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,19890,17595,14953,15024,17319,19543,20400,7880,8160,7905,6630,4335,3290,4770,6810,11475,8925,9435,11985,13770,14280,14280,13770,12455,10335,8255,8510,11100,12965,13260,13260,9180,11730,13005,13260,13005,11730,9180,7650
12,Digit,538,486,268,270,268,270,290,292,298,290,150,118,117,153,146,122,120,150,9,10,9,10,10,10,10,24,56,55,15,55,4,6,53,52,8,2,55,15,54,57,27,6120,5355,3315,1833,2439,4224,5658,6120,24830,25029,24192,24009,24830,24981,24128,23961,22440,20145,20400,22440,23970,24480,24480,24225,1275,510,1198,2396,2983,3060,3060,2550,25500,25245,23715,21930,22185,23715,24990,25500,0,0,0,0,0,0,0,0,765,1020,1020,765,255,0,0,255,24257,23556,24321,25022,24480,24225,24990,25245,25500,25500,25245,24480,23205,22695,23970,25245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21930,21420,22950,24735,25500,3060,3060,3060,2550,1275,510,1275,2550,24731,23478,23499,24513,24746,24225,24480,25240,23627,21411,19283,19538,22176,24137,24480,24480,9981,13296,14972,15300,15300,14025,10455,8087
13,Digit,447,577,223,224,226,221,241,239,252,241,135,88,88,136,129,97,97,124,7,8,7,8,7,8,7,28,48,46,13,42,0,3,43,44,2,0,42,15,47,48,26,7905,6885,5100,4080,5100,6885,7905,8160,20286,21588,20964,20823,21051,19635,17595,17850,22042,20481,20593,22011,21787,20145,20400,22185,1275,510,1275,2550,3060,3060,3060,2550,22360,23655,24205,23460,23460,24480,24205,22635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23205,22695,23460,23440,22125,21850,23400,24205,23460,23205,22994,21042,18612,18509,21270,23580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,20400,19125,16575,15555,17085,19380,20400,3045,3060,2766,1923,903,471,1260,2520,20751,19221,20177,21930,21675,20655,21165,21962,15300,13005,11220,11730,14280,16065,16320,16320,10200,13515,15045,15300,15045,13515,10200,8160
14,Digit,459,565,236,223,228,231,255,245,251,255,151,85,82,141,120,108,107,124,8,7,9,8,8,8,8,20,54,53,24,45,1,0,39,41,3,0,38,14,50,54,23,3060,2550,1275,510,1275,2550,3060,3060,22188,22449,21177,20664,21423,21420,20400,20655,17340,15287,16281,18831,19367,18360,18360,18870,1275,502,996,2016,2797,3060,3060,2550,25500,25245,23625,21660,21825,23445,24900,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23205,22695,23715,24225,23460,23460,24480,24480,24560,24325,24971,25068,24244,24048,24931,25265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25155,23190,20530,20090,22075,24480,25500,9945,10200,9702,7941,5391,4347,6120,8670,13665,11080,12355,15450,17050,17340,17340,16540,13770,11985,9435,8925,11475,13770,14280,14280,8160,10710,11985,12240,11985,10710,8160,6630
15,Digit,543,481,277,266,273,270,298,299,304,298,162,115,105,161,151,122,113,157,10,8,11,8,10,9,11,33,58,47,24,50,5,9,51,51,4,0,50,17,55,57,32,9945,8670,6120,4590,6291,9012,10116,10200,24480,25245,24480,24225,24480,23715,22440,22695,23520,21345,21405,23130,24285,24225,24480,24990,2805,1785,2295,3825,4845,5100,4845,4080,25500,25500,25500,25341,24525,23784,24357,25257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24576,24321,24863,24768,23844,23748,24831,25277,20400,20400,19125,16575,15300,16575,19125,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21830,21120,22650,24635,25500,9065,9180,8475,6555,4320,3555,5420,7990,21424,19137,19396,21432,22954,23460,23460,23205,20400,18105,16320,16830,19380,21165,21420,21420,14200,17535,19105,19380,19125,17575,14220,12160
16,Digit,545,479,282,263,260,285,302,300,295,302,162,120,116,147,133,127,122,163,10,10,10,10,9,10,10,19,51,61,31,56,10,2,52,48,14,1,53,10,52,58,27,3060,2550,1275,510,1020,2040,2805,3060,25487,25206,24173,23421,24212,25245,25500,25500,19635,17085,17085,19125,21420,22440,22440,21930,255,0,255,765,1020,1020,1020,765,22440,21826,19323,16669,16773,19021,21420,22440,255,1020,1785,2040,2040,1785,1020,255,1020,1020,1020,765,255,0,255,765,21703,21180,23095,25023,25500,25500,25036,23631,25500,25500,25500,25500,25342,25184,25342,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21930,21420,22950,24735,25500,13005,13260,12658,10629,7612,6277,8469,11578,20400,18105,18360,20400,21930,22440,22440,22185,22950,21420,19380,19125,21420,23205,23460,23460,10455,14025,15300,15300,15045,13515,10200,8160
17,Digit,628,396,323,305,314,314,358,354,354,358,167,156,153,152,158,156,155,159,13,11,12,11,12,12,12,17,53,63,34,58,25,9,64,58,16,28,51,25,62,55,10,2805,2040,1020,510,1020,2040,2805,3060,24216,23178,21384,20883,22686,24225,24480,24480,24405,22524,22239,23571,24942,25500,25500,25491,5873,4155,5175,7515,8880,9180,9068,8146,23460,22934,20607,18041,18041,20097,22424,23460,5100,7905,9690,10200,9945,8925,6375,4080,1020,1020,1020,765,255,0,255,765,25497,25494,25497,25500,25500,25500,25500,25500,25500,25500,25500,25500,25325,25150,25325,25500,0,0,0,0,0,0,0,0,4080,3427,1754,622,1275,2805,3825,4080,24480,25245,25500,25500,25500,25500,24990,24225,16843,17340,16488,13777,10011,8224,10606,14607,25500,25500,25500,25500,25500,25500,25500,25500,23970,25245,25500,25500,25245,24480,23205,22695,1275,2550,3060,3060,3060,2550,1275,510
18,Digit,534,490,264,270,260,274,287,293,307,287,140,124,104,166,133,127,125,149,10,9,11,10,10,10,11,13,48,59,20,54,16,4,50,51,7,0,46,15,56,62,33,1020,765,255,0,0,255,765,1020,23934,22440,20334,19947,22242,24123,24372,24372,19659,17372,18384,21173,22950,23460,23205,22193,1275,510,1145,2290,2930,3060,3060,2550,19380,18615,15810,13260,14025,16575,18615,19380,2295,4080,5610,6120,6120,5550,3705,1980,0,0,0,0,0,0,0,0,24382,24147,24960,25498,25500,25500,25476,25173,25500,25500,25492,25221,24448,24201,24982,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24840,23416,22683,23478,24871,25500,6112,6120,6120,5355,3315,2040,3307,5339,22778,21159,21752,23454,23798,23205,23460,23970,17554,15432,13351,13606,16197,18064,18360,18360,15045,18360,19380,19380,19125,17595,14280,12495
19,Digit,475,549,231,244,234,241,258,264,264,258,129,102,96,148,123,111,101,140,8,8,8,8,8,8,8,6,47,50,26,48,10,0,44,50,2,0,44,19,52,51,26,0,0,0,0,0,0,0,0,19890,18105,15300,14280,16830,19635,20400,20400,23970,23460,23460,24480,24480,23205,22440,23205,3292,2040,3060,4845,5865,6120,6097,5309,21420,20405,17100,14300,15065,17865,20405,21420,1275,2550,3060,3060,3060,2550,1275,510,0,0,0,0,0,0,0,0,24480,24225,24568,23979,22792,22959,24568,25245,21460,21970,24241,25500,25245,24990,24488,22974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22440,22185,20400,17850,17343,19131,21423,22440,10138,10200,9945,8670,6120,4590,6313,9056,16575,14025,14535,17085,18781,19202,19291,18870,16575,14535,12495,12750,15300,17085,17340,17340,10200,13515,15045,15300,14983,13329,10014,8098
20,Digit,622,402,319,303,315,307,353,350,360,353,162,157,146,157,154,161,154,153,13,13,13,13,13,13,13,39,62,51,10,62,14,29,52,44,33,11,58,9,52,63,33,14790,13200,10530,8685,10020,12945,14790,15300,25422,25011,24168,23991,24912,25500,25500,25500,15810,13260,14025,16575,18615,19380,19380,18615,255,0,0,255,765,1020,1020,765,25500,25500,25018,24309,24564,25273,25500,25500,255,1275,2550,3060,3060,2785,1745,490,11068,11220,10813,8979,5767,4161,6380,9668,21394,20832,22617,24199,24480,24480,24225,23205,24480,24480,23317,20708,18469,18441,21162,23799,4831,4321,7002,9559,10200,10200,9559,7512,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25500,25500,25500,25500,1020,1020,1020,765,255,0,255,765,24225,24480,24480,24176,22548,20763,21371,23205,24565,22840,21380,21820,24055,25420,25500,25420,14532,17847,19209,19380,19125,17595,14280,12324
21,Digit,523,501,258,265,261,262,286,289,286,286,149,109,106,159,144,117,118,144,9,9,10,8,10,10,9,18,55,56,20,49,5,4,51,51,2,2,51,26,55,56,22,2805,2040,1020,510,1273,2546,3058,3060,21675,19383,16584,16077,18879,21678,22440,22440,24480,24990,25245,25500,24225,21930,21420,22950,6120,4590,6375,9180,10200,10200,9945,8670,24480,24225,22548,20469,20832,22764,24078,24480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24684,24429,24803,24480,23460,23460,24735,25313,25500,25500,25098,24039,22685,22458,24027,25313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21930,21420,22950,24735,25500,6118,6120,5863,4839,3054,2038,3313,5351,22695,20910,21420,23205,23825,23535,23790,24080,22715,20715,18440,18185,20715,22970,23460,23460,7069,10143,11863,12240,11784,9985,6990,5338
22,Digit,677,347,343,334,347,330,397,391,394,397,154,189,180,154,158,189,178,152,13,13,14,13,13,14,15,15,54,60,25,58,42,27,62,57,31,37,55,28,62,54,10,1020,765,255,0,255,765,1020,1020,24257,23301,21534,20964,22685,24211,24480,24480,24281,21843,20624,21843,24281,25500,25500,25500,6552,4826,6297,8984,10710,11220,10965,9494,23460,22950,20655,18105,18344,20623,22679,23460,14870,17085,18105,18105,17340,16145,14265,13245,5610,6885,7140,6885,5355,3060,2295,3570,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25484,25197,24416,24177,24974,25500,2551,2595,5355,7650,8160,8160,7306,4967,11220,9997,6734,4642,6375,9435,10965,11220,24480,25245,25500,25500,25500,25500,24990,24225,8992,9180,8925,7650,5355,4335,5932,8039,25500,25500,25500,25500,25500,25500,25500,25500,24990,25500,25500,25500,25500,25245,24480,24225,1374,2838,3825,4080,3825,2838,1374,642
23,Digit,613,411,301,312,309,304,342,352,349,342,144,157,149,163,143,166,140,164,11,12,10,13,11,13,13,6,47,62,29,48,40,6,63,58,15,19,57,31,64,53,15,0,0,0,0,0,0,0,0,19386,16801,13908,13096,15895,19245,20353,20400,23946,22663,23181,24472,25245,25500,25500,25237,9180,6885,8160,10965,12750,13260,13260,12240,19380,18615,15810,13260,14025,16575,18615,19380,17382,19819,20400,20400,19890,18217,15708,14944,2310,3705,4080,3825,2550,765,0,645,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25245,24990,25245,25500,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,23809,24759,25338,25500,25500,25477,24759,23670,11201,11220,10710,8925,6120,4845,7121,10162,25500,25500,25500,25500,25500,25500,25500,25500,25245,25500,25500,25500,25500,25500,25245,24990,3137,4999,5942,6120,6120,5355,3315,2040
24,Digit,440,584,231,209,226,214,265,253,238,265,139,92,84,125,128,98,101,113,7,8,7,8,7,8,7,9,43,47,40,45,7,0,40,36,0,16,32,38,48,38,1,0,0,0,0,0,0,0,0,21632,20910,18358,17334,19586,21544,21248,21036,15487,17085,17121,16902,16101,14025,12427,13124,15045,12495,14263,17561,18853,18870,19125,18360,17340,16830,14535,11985,12495,15045,16830,17340,255,765,1020,1020,1020,765,255,0,0,0,0,0,0,0,0,0,20400,20400,19125,16575,15300,16575,19125,20400,20400,21675,23970,24990,25245,25500,24225,21675,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,17032,19929,21603,21930,22185,21583,18594,15972,20910,20910,20564,18852,15701,14171,16557,19799,14467,12291,10183,10183,12546,14722,15300,15300,13770,16575,17085,16830,16499,14817,12012,11144,0,0,0,0,0,0,0,0
25,Digit,434,590,226,208,226,208,258,240,238,258,129,97,87,121,136,90,89,119,7,9,7,9,8,9,7,14,42,41,32,50,7,0,40,40,0,6,41,32,41,42,6,1020,765,255,0,255,765,1020,1020,23765,24303,23309,22773,23765,24297,23301,22767,19822,20145,20400,20910,19380,16762,16116,17901,10200,7905,9435,12495,14025,14280,14280,13260,20400,20655,18615,16065,16360,18695,20185,20145,765,1275,1785,2040,1646,742,116,255,0,0,0,0,0,0,0,0,15300,15300,14280,11985,10455,11475,14025,15300,15771,16647,19380,21165,21165,20910,19962,17556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,21930,21420,19890,20400,21930,21420,19890,14280,14280,14025,12495,9435,7905,10200,13260,14025,11475,10455,11985,14280,15300,15300,15300,21420,21930,20400,19890,21420,21930,20400,19890,255,765,1020,1020,1020,765,255,0
26,Digit,367,657,183,184,189,178,206,199,209,206,114,69,71,113,119,70,74,104,6,6,6,6,6,6,6,27,34,38,15,34,0,0,35,35,0,0,36,23,36,36,18,9727,8016,5466,4372,6120,8670,9945,10200,16045,17025,16240,16260,16810,15555,13515,13770,18360,17595,17340,18360,17850,15810,15300,17085,5544,3907,4927,7329,8818,9180,8925,7798,12416,14412,16874,17850,18105,17894,15687,12926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16065,15810,15137,13189,11057,10965,13515,15810,16752,16889,18916,19263,17524,17223,18720,18537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14280,13559,10842,7951,7946,10452,13174,14280,3060,3060,3060,2550,1275,510,1275,2550,13770,11220,12495,15300,15810,15300,16065,16320,13509,11967,9411,8901,11457,13764,14025,13770,5451,7768,8926,9180,8788,7239,4807,3785
27,Digit,730,294,358,372,371,359,429,429,431,429,161,197,202,170,172,199,201,158,16,16,17,16,15,15,16,24,61,58,18,56,39,43,59,63,38,41,60,29,61,59,21,5641,4173,2388,1816,3315,5355,6120,6120,24225,21675,20176,21003,23553,25276,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,7303,5778,7427,10309,11891,12240,11767,10061,25500,25500,24742,23481,23488,24501,25252,25500,13062,15612,17699,18360,18360,17850,15555,12854,14280,14280,13225,10605,8171,8218,11058,13631,25292,25084,25292,25500,25500,25500,25500,25500,25500,25500,25062,23931,22473,22146,23787,25245,14535,14025,16575,18870,19380,19380,18870,17085,14280,13762,11451,8893,9148,11451,13507,14280,25460,25500,25500,25500,25500,25500,25460,25420,5751,6120,5576,3978,2074,1394,2589,4498,25500,25500,25500,25500,25245,24990,25245,25500,25500,25500,25500,25500,25500,25500,25500,25500,6201,8832,10026,10200,10200,9180,6375,4590
28,Digit,585,439,300,285,297,288,329,316,327,329,172,128,124,161,159,138,139,149,11,11,11,11,12,10,11,29,60,61,22,57,9,9,53,53,9,9,53,20,60,60,21,7729,6357,4396,3376,4572,6709,7905,8160,24990,23715,22440,22695,24480,25500,25500,25500,23715,21930,22185,23715,24613,24624,24879,25123,3315,1850,2490,4275,5675,6120,6120,5355,25500,25361,24077,22320,22357,23757,25004,25500,0,255,765,1020,1020,765,255,0,0,0,0,0,0,0,0,0,25245,24990,25245,25500,25500,25500,25500,25500,25500,25500,25500,25245,24480,24225,24990,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25500,25500,25500,25500,7686,8160,7742,6177,3791,2552,3735,6065,22950,21675,22440,23970,24225,23970,24225,24225,24109,22857,20956,20446,22347,24109,24480,24480,6375,9180,10200,10200,10074,8928,6249,4590
